"symbol","ensembl_ID","User_ID","WITHEXPOSURE-REFERENCE_log2FC","WITHEXPOSURE-REFERENCE_adjPval","WITHEXPOSURE-WITHOUTEXPOSURE_log2FC","WITHEXPOSURE-WITHOUTEXPOSURE_adjPval","WITHOUTEXPOSURE-REFERENCE_log2FC","WITHOUTEXPOSURE-REFERENCE_adjPval","Processed data:","Ref_R1_SRR23919708","Ref_R2_SRR23919707","Ref_R3_SRR23919704","Ref_R4_SRR23919703","WE_R1_SRR23919698","WE_R2_SRR23919697","WE_R3_SRR23919706","WE_R4_SRR23919705","WOE_R1_SRR23919702","WOE_R2_SRR23919701","WOE_R3_SRR23919700","WOE_R4_SRR23919699"
"T1L175","T1L175","T1L175",1.89893755937001,0.0130451857878413,-0.133289191179676,NA,2.03222675054969,0.00734380087134487,"",3.79266260391914,3.74908732550009,3.72489794641589,3.74226385295441,3.79145640616588,3.8862412046745,3.75952812338926,3.85526957535421,3.87430539329242,3.77853162064613,3.81231979151062,3.86659086759406
"T1K457","T1K457","T1K457",-1.0567895741768,0.0113289117033631,0.0244908056688812,NA,-1.08128037984568,0.00925776004739111,"",4.6378031788323,4.58898235176989,4.56331225806295,4.56862626444907,4.49404917782202,4.55350478935172,4.44085728934143,4.49547901853073,4.46804962586735,4.51082681657891,4.51762899746396,4.482316697435
"T1KU04","T1KU04","T1KU04",1.6006910488822,0.0161209857984627,-0.952279699431516,NA,2.55297074831372,3.12428344719384e-05,"",3.68746211945632,3.66491165610755,3.69465704357094,3.68194273457571,3.73062622645743,3.76791071028855,3.73236133581458,3.68165959249088,3.7848680476395,3.73830285705318,3.79850201786716,3.83319805712752
"T1KNY0","T1KNY0","T1KNY0",-0.154210142756275,0.539028123940831,0.291688935034871,0.402426772377517,-0.445899077791146,0.0478185312462642,"",6.07891947181725,6.04235670012921,6.17304001770459,6.13851593655123,6.11447778861056,6.06511436353678,6.06365875285921,6.06531099252059,6.03541121549852,6.00363317513348,6.00542189453729,6.04454583323512
"  TETUR05G08570","TETUR05G08570","TETUR05G08570",0.270398838372204,0.439397786303316,-0.275316064827686,0.585295352363813,0.54571490319989,0.080544015612051,"",5.20677505056357,5.17212755680189,5.19275807032581,5.20795233304046,5.27392347749714,5.20882126161314,5.24666097073125,5.17108616724292,5.26940260502394,5.27470993540007,5.29801399920417,5.20643468777939
"T1K8L5","T1K8L5","T1K8L5",0.439088489332775,0.160678149063345,0.16848463218147,0.759065451125297,0.270603857151305,0.41989340109528,"",5.44626627811981,5.44383459539154,5.4016418348313,5.52292037668699,5.47619571976285,5.54949156320111,5.57923877506086,5.46027502953078,5.49870375337438,5.49106002914504,5.46771302019164,5.50964598027336
"  TETUR19G01480","TETUR19G01480","TETUR19G01480",1.59055837909877,3.31618623276628e-05,0.269699625319208,NA,1.32085875377956,0.000799885152517678,"",4.49787148277751,4.45593272591059,4.44385836264166,4.4538169047919,4.57738539162404,4.61689028742729,4.55117771021471,4.55998348518397,4.52025997375125,4.55253624755296,4.56277510695141,4.56082432130155
"T1JSY2","T1JSY2","T1JSY2",-0.204925789749209,0.457627944538679,0.179133393708381,0.689769088824336,-0.38405918345759,0.134856255008393,"",5.92333492041375,5.83447934010794,5.81956682216745,5.94969400674632,5.87237890652258,5.83927385613081,5.83489026454784,5.8370822166067,5.85158435343267,5.8154094680258,5.77830762445781,5.81673271381718
"  TETUR33G01170","TETUR33G01170","TETUR33G01170",0.409566306554361,0.156080706520176,0.083824692034523,0.881298624688977,0.325741614519838,0.272049928275165,"",5.53403779315297,5.52163480009535,5.58065958681495,5.5595575698768,5.66018156265056,5.59574744671449,5.5922105991091,5.59010587474245,5.62756330575851,5.57841613719149,5.52808525883786,5.64839999658449
"  TETUR02G08750","TETUR02G08750","TETUR02G08750",-0.00965362100308707,0.976887052117662,0.360151630645828,0.299456805448571,-0.369805251648915,0.128680301713581,"",6.08929370639924,6.02183205013989,6.146528684643,6.10383714938349,6.02436478868862,6.11063951522865,6.13585224504575,6.08426290401411,6.00840360488319,6.02324807033024,5.98646313521899,6.06350248175621
"T1JU60","T1JU60","T1JU60",0.54258879854523,0.294597138839404,0.48184335586436,NA,0.0607454426808704,0.921194050056177,"",4.62997699338266,4.73623879698132,4.68847972528924,4.71076676945904,4.66104243547517,4.78591123412454,4.75542418427948,4.76815129860787,4.68975173643895,4.77699539308756,4.62954603701451,4.68558834234045
"T1KFH2","T1KFH2","T1KFH2",-0.00972762060095954,0.980809577740891,0.0890923767041332,0.879688112053888,-0.0988199973050928,0.777303012946376,"",5.86396624480377,5.69780421794811,5.82750369089382,5.8146136019065,5.73561900038487,5.83738561825848,5.81444001715193,5.81638877347345,5.77542357092932,5.8318071166289,5.73568640799515,5.80037343219696
"T1KMQ7","T1KMQ7","T1KMQ7",-0.288709353961972,0.338472606032336,-0.00227053953945516,0.99728772054191,-0.286438814422517,0.339477047436388,"",5.7612987528948,5.62280844461077,5.66014024853809,5.63409506649449,5.60996906455887,5.65632520735672,5.6103874298559,5.62256284262261,5.64920459942163,5.67211243069925,5.59211885809917,5.58374126521698
"T1L170","T1L170","T1L170",-2.07510143954487,4.88529778818788e-05,0.506131661245579,NA,-2.58123310079045,1.37950115547979e-06,"",3.64599743907217,3.67200100627378,3.70296452300841,3.69835630819199,3.55018113796835,3.58786263366009,3.58014456134049,3.56232284255003,3.56523606822374,3.55497432595354,3.57054455543318,3.54406568799458
"  TETUR20G02380","TETUR20G02380","TETUR20G02380",-0.464105271846711,0.175607443350254,-0.271888554084294,0.632058113203084,-0.192216717762417,0.606364663879261,"",5.26328674050076,5.37269419307065,5.31985060239221,5.39553314013278,5.31818269641093,5.28036666507759,5.23340405651666,5.28271737053628,5.2881598850795,5.35502574882318,5.34049376128615,5.26334130857243
"T1JTK7","T1JTK7","T1JTK7",0.34099531584087,0.294597138839404,0.0322003594873376,0.963166639897172,0.308794956353532,0.347833354108775,"",5.40601252064839,5.44826535903047,5.42807981401856,5.36195939283304,5.52392387206544,5.45319206149231,5.42660020672755,5.42478905014898,5.50805770065965,5.40083795447259,5.43187876402614,5.46930064231867
"T1JTR2","T1JTR2","T1JTR2",-1.24435861218398,0.0350934415052873,-0.0560590726646562,NA,-1.18829953951933,0.0437245062524792,"",4.00870404255941,4.01832624621582,4.14034608888835,4.03066406635602,3.99634052785258,3.95548089470174,3.96506629441273,3.96450431085699,3.95466922616157,4.03857128349885,3.97029808338677,3.92332522494633
"  TETUR09G01970","TETUR09G01970","TETUR09G01970",-0.396798494384254,0.129043044984714,-0.29398142841088,0.463418747209518,-0.102817065973374,0.728010315523566,"",5.83491231259199,5.70213516889897,5.79056634874907,5.78650254867951,5.70392303557197,5.69727673793365,5.73716722627116,5.72118165057906,5.73459416318681,5.74905452397965,5.7954271878607,5.76792549354735
"TETUR04G03560","TETUR04G03560","TETUR04G03560",-0.0382440182952347,0.940850720155575,0.417161392880224,0.503367372307373,-0.455405411175459,0.270061781778399,"",5.21955306867754,5.20828787119469,5.26068864176212,5.16196268034498,5.12751895561977,5.2377490637492,5.22555700316017,5.23763936576691,5.07902756208377,5.23558180934517,5.13382610211457,5.18040643854132
"  TETUR10G04960","TETUR10G04960","TETUR10G04960",-0.110576421161473,0.699498050145741,0.459803988261526,0.18778639290823,-0.570380409423,0.0205352312581413,"",5.83359186565553,5.92997082445824,5.83023797103664,5.84419682673786,5.84181227699297,5.84476245156138,5.86127021524371,5.81066320382213,5.70720823298475,5.78920642985591,5.76987617065394,5.7904212554658
"A0A158P5F1","A0A158P5F1","A0A158P5F1",0.502982254054385,0.154097624084879,-0.0121648712188907,0.988827189095707,0.515147125273275,0.139794728635139,"",5.24850158772452,5.12295954984108,5.17308210512638,5.25464596946747,5.2498354256415,5.3046880050934,5.22524734948468,5.2669053100664,5.2692292936793,5.26992064085838,5.27303123857605,5.24266026882117
"T1KCX4","T1KCX4","T1KCX4",6.75506645438267,6.29431578843872e-09,0.349807695125264,NA,6.40525875925741,4.43776854409474e-08,"",3.50046766307599,3.5007616668424,3.50073991673606,3.50051643926417,3.66745147336394,3.58236919583281,3.62671365563154,3.56816060348693,3.59801941633221,3.59532000516526,3.58801775001269,3.57684091618618
"  TETUR16G00240","TETUR16G00240","TETUR16G00240",-0.200113234904167,0.45591934428753,-0.200817887673115,0.624206033671754,0.000704652768948114,0.997782846246395,"",6.0141315360394,5.92060314592556,5.92454570507919,6.02035239671266,5.8969828020781,5.93475952058816,5.93018494462901,5.97586865573284,5.93811690054094,6.00921233345211,5.95377088883891,5.9844698891762
"  TETUR10G02530","TETUR10G02530","TETUR10G02530",0.104908850036306,0.832240439327179,0.300125578019887,0.664585184162702,-0.195216727983581,0.67860264006288,"",5.08577567825753,5.18531373063801,5.19460510485104,5.21209603850404,5.06761567255369,5.20507607845122,5.20727952656846,5.24633651734116,5.13521254100424,5.13910050460996,5.12535410422893,5.19045101980459
"T1JU77","T1JU77","T1JU77",0.424782678536967,0.185951289676402,-0.0276600617720992,0.967632315035893,0.452442740309066,0.152144508427034,"",5.2890038513084,5.36768469734981,5.36712115773971,5.37107324509125,5.39452557285212,5.41667156991203,5.45835375437155,5.34478409532408,5.44983082355409,5.40475201565165,5.36818951543063,5.40992725372852
"  TETUR11G01170","TETUR11G01170","TETUR11G01170",-6.82482269018685,2.09685762429408e-08,-0.620060006484465,NA,-6.20476268370239,4.31067558540341e-07,"",2.81578556166973,2.87918129269094,2.80817168581799,2.82187246832819,2.71181838677674,2.71208432730802,2.71192450234898,2.71188394973939,2.71155742474843,2.71749484013128,2.71154689358948,2.71176209428934
"T1JZ76","T1JZ76","T1JZ76",-0.185684076449143,0.387524064724606,0.0111857771968993,0.981969533078362,-0.196869853646043,0.353282806057648,"",6.43100754729024,6.42545025072059,6.43660594863589,6.50509988382686,6.44772657028835,6.39640763798454,6.37219283964824,6.4061955818914,6.45808322174428,6.38885977214811,6.39142874477046,6.37274823607841
"T1KS66","T1KS66","T1KS66",0.349945767576983,0.274683131436467,0.0746727364784658,0.906599792355571,0.275273031098517,0.406118548015575,"",5.44213054605982,5.45931686577533,5.52816505629522,5.52121449343284,5.49727929624587,5.57535560503838,5.57519303765617,5.50505613464537,5.58230454786,5.52122681478261,5.46188687890598,5.53984397608056
"  TETUR09G05700","TETUR09G05700","TETUR09G05700",-0.294481850945481,0.303276732446074,-0.237755494366385,0.595444618518192,-0.0567263565790968,0.863416229014872,"",5.80766659782494,5.74569832558144,5.83987892216375,5.76086519381373,5.68501981488165,5.7969629102504,5.72349907284519,5.75394148053119,5.81054339471632,5.8173842959923,5.74835119571099,5.73833622999573
"  TETUR11G00910","TETUR11G00910","TETUR11G00910",3.724587306967,4.76280789252904e-07,0.608082422194846,NA,3.11650488477215,4.03735512269258e-05,"",3.67046507007901,3.67081531477874,3.69549705159084,3.68860855073525,3.78675957138426,3.79871783409152,3.81531886195955,3.80904468623128,3.77039280859489,3.80267175374516,3.70285522332403,3.75938368552725
"T1JVR0","T1JVR0","T1JVR0",-2.62330543952235,0.00515600841187155,-0.556993750445273,NA,-2.06631168907707,0.0240951116652279,"",3.20135435893694,3.08268625416231,3.17654733559692,3.03973382746688,3.02737642905554,3.03429112392714,3.06335767282271,3.0335514343274,3.05983303996261,3.02120716593623,3.05432080665374,3.0561405564267
"T1KXH7","T1KXH7","T1KXH7",0.273010730529441,0.236977173504591,0.0677109887202989,0.878251989050669,0.205299741809142,0.392660443401239,"",6.11783925379082,6.08858911557029,6.16806030480143,6.09769739692472,6.1340686775398,6.16914897942153,6.22638619817744,6.16357504782666,6.11630825239291,6.15162125697234,6.17036789328588,6.19838686625636
"  TETUR07G06420","TETUR07G06420","TETUR07G06420",0.289683054545843,0.330693571431913,-0.0366299326904571,0.954832437012489,0.3263129872363,0.260938441358876,"",5.65870236291943,5.65887895830523,5.59913882390828,5.61779840026797,5.69447307913645,5.70542213276509,5.70940523047538,5.60129415435542,5.63646237805188,5.71013291554339,5.66169104982514,5.72889435403344
"T1K7Z8","T1K7Z8","T1K7Z8",0.13119848190889,0.792072321805188,0.719103928171227,NA,-0.587905446262336,0.180318890300036,"",4.85388002364477,4.9166754015529,4.9841982209379,4.89099312756129,4.85179837708977,4.99877882123519,4.93536333571722,4.91926668478521,4.84975271194332,4.86750023775134,4.80938807943705,4.90020397364078
"  TETUR17G00300","TETUR17G00300","TETUR17G00300",-2.52294013744408,0.0001806469399072,-0.152286824922755,NA,-2.37065331252133,0.000306529286087401,"",3.28342859093716,3.41958581728111,3.29751368790281,3.33828570790929,3.21929166324313,3.25079394483463,3.24942021518638,3.22547264311103,3.24625950629616,3.23030177681716,3.24072535775259,3.23659426125677
"T1KK87","T1KK87","T1KK87",-1.75169038467718,0.0153069948761415,0.436177941943699,NA,-2.18786832662088,0.0025562135481607,"",3.71785662050278,3.67840230074339,3.70370589629733,3.62711060321607,3.55326854351296,3.61859067574087,3.62162944740616,3.56507875777523,3.56874210216561,3.58567737488353,3.55249238312376,3.60835677585179
"  TETUR13G03330","TETUR13G03330","TETUR13G03330",0.295129869188385,0.224563400890743,0.173437825213171,0.661626347108529,0.121692043975213,0.654983962551491,"",6.04992598541566,5.94461285467561,5.99563123305519,5.97372899797423,6.02379868217304,6.03248947286154,6.08443663705736,6.05318104745875,5.9942009841409,6.0727178752785,5.99351335880327,5.99471170464751
"  TETUR20G00730","TETUR20G00730","TETUR20G00730",-6.85734172323149,1.26494732478558e-08,0,NA,-6.95862839743204,7.53198554851287e-09,"",2.8390029467147,2.86394847564144,2.84266538540036,2.86009056277286,2.73428287287977,2.73452898413164,2.73438105699162,2.73434353242177,2.73404152456397,2.73413648603352,2.73403178815923,2.73423079824346
"T1KWK8","T1KWK8","T1KWK8",-0.360068995028152,0.32761804541158,-0.1524272993764,0.818239453015671,-0.207641695651752,0.592752633066674,"",5.43326838886219,5.44764662989561,5.41399972394969,5.37370708966597,5.33974211378805,5.3854359252118,5.42560817888654,5.31679766323929,5.40663369030903,5.41197519052755,5.28558919917212,5.43933820908068
"T1JRD8","T1JRD8","T1JRD8",1.01060523069977,0.0243745050490152,0.0941920246103143,NA,0.916413206089459,0.0442239425324098,"",4.48518809477905,4.50564939848274,4.44943472913892,4.43609646700882,4.53460661239468,4.48371252067578,4.52773966627787,4.62197080138046,4.51694937687267,4.57188744236571,4.51185180800236,4.53774704419418
"T1K1S7","T1K1S7","T1K1S7",-0.0951216959421051,0.753169694400371,0.00838640646567737,0.989436123542821,-0.103508102407782,0.730872646122517,"",5.96725561582025,5.93714246829535,5.90498245794229,5.86490663778908,5.91623068597173,5.88278665881124,5.91420022948126,5.89414611578331,5.96281388978762,5.87656703896441,5.931109915062,5.82384707715628
"  TETUR03G02680","TETUR03G02680","TETUR03G02680",-2.34411114207114,0.00302680724682737,0.0186762977907799,NA,-2.36278743986192,0.00266866687193889,"",3.4522306069335,3.45150824864119,3.41232355291992,3.51377476769576,3.32826492022508,3.37767317362079,3.3525192934215,3.36395215623651,3.33910569463186,3.36753124328773,3.32785835866195,3.38523541637688
"  TETUR01G07030","TETUR01G07030","TETUR01G07030",0.286847980009349,0.526033825890325,0.652901625563305,NA,-0.366053645553956,0.423654198869459,"",4.76604960524741,4.79789958798396,4.74419480964554,4.80754273969866,4.78878294747529,4.77170635837185,4.75117077953044,4.91646547841265,4.72104661214166,4.73884008530417,4.74076574368694,4.78682826906868
"T1K0A0","T1K0A0","T1K0A0",1.13466060586929,0.00166713675719282,0.338805468841265,NA,0.795855137028022,0.0369634710315817,"",4.67222989716583,4.74233217170955,4.70891916588448,4.7329914510486,4.79048783367244,4.82002345293559,4.84675023766762,4.80258497526947,4.79023728075591,4.81708725272239,4.73316659195668,4.76903993002441
"  TETUR25G01430","TETUR25G01430","TETUR25G01430",1.35032302490217,0.00291484520436917,0.0128636593087368,NA,1.33745936559343,0.00321065266087234,"",4.32362545050546,4.33248460044744,4.29208555407553,4.28482604458344,4.41878378890986,4.3325232291287,4.40275300177978,4.41133599713274,4.42321039852878,4.36524588514929,4.35252322657978,4.42153816993976
"  TETUR05G05100","TETUR05G05100","TETUR05G05100",0.558239239871639,0.064430436675407,-0.0610576811427047,0.92302486482512,0.619296921014344,0.0365898631067175,"",5.20734039380419,5.16603109255961,5.22886518100618,5.19314750779765,5.26674760625954,5.25459191462169,5.24785223871727,5.28821058948822,5.27208569016377,5.2902710465178,5.30948982942536,5.21713380857031
"  TETUR03G05500","TETUR03G05500","TETUR03G05500",1.44465455895544,0.000831419053052105,0.0948305164002263,NA,1.34982404255522,0.00197618065437728,"",4.3252451895027,4.29343427695298,4.33371351739921,4.303337036312,4.46324445975771,4.39409875344755,4.3582681206351,4.39860937885416,4.35988841687283,4.39672546838401,4.3979066877166,4.42866981602553
"T1JXU8","T1JXU8","T1JXU8",0.0493773583610448,0.941253256756205,-0.299280800834087,NA,0.348658159195132,0.532796133749279,"",4.63532811557469,4.52433878334185,4.65100721124201,4.6312100601183,4.58690152764336,4.64118954689754,4.58933961718766,4.64492634795332,4.58586065686053,4.65170255693657,4.72202330777685,4.60613106255659
"  TETUR07G05370","TETUR07G05370","TETUR07G05370",-0.336632557206062,0.208901065623799,-0.0504058693007229,0.93000782640899,-0.286226687905339,0.290090446567177,"",5.85356735447198,5.88680885954613,5.86411951805026,5.86409432275905,5.7775693719936,5.81488866249334,5.81987809014205,5.81758459532344,5.89566483662881,5.73735018310337,5.7897828226616,5.8324336458714
"  TETUR08G02740","TETUR08G02740","TETUR08G02740",0.726678546233783,0.185955784101215,-0.268916554434742,NA,0.995595100668525,0.0561432670207315,"",4.28930773991944,4.27488740847901,4.3637017089483,4.24963924494018,4.36145036703078,4.348141901457,4.33867177328654,4.31641747851572,4.33908430966016,4.44889300794163,4.32901902749886,4.33453026372713
"T1JYD1","T1JYD1","T1JYD1",1.27747534932016,0.00847493680600704,-0.285539086267541,NA,1.5630144355877,0.000842450882827859,"",4.16808107626947,4.2046503827237,4.20444423780643,4.18549202884982,4.25344575122782,4.3169543761852,4.26129919344069,4.2016704094078,4.25173542402796,4.30690087744199,4.31183706852168,4.26209104676314
"  TETUR15G00890","TETUR15G00890","TETUR15G00890",-6.78186972962394,3.53543863135416e-08,0,NA,-6.88315640139546,2.16614443191656e-08,"",2.78445867412398,2.76277102554026,2.73527774729947,2.80014836396605,2.65955785115499,2.65979109504241,2.65965090132311,2.65961533877738,2.65932912615976,2.65941912023765,2.6593198991054,2.65950849977727
"KDR17127","KDR17127","KDR17127",-0.098406167282543,0.785215291608535,0.027265769476286,0.968400173797222,-0.125671936758829,0.723389883731442,"",5.54541914982304,5.57345174006539,5.53416375760094,5.62782555949206,5.54626911106911,5.52991589845022,5.56543231950434,5.58151671377515,5.63325730863409,5.56938860185245,5.51952339747503,5.47708308889189
"  TETUR33G00650","TETUR33G00650","TETUR33G00650",-0.0563029193378999,0.8519230673738,-0.0197416258168834,0.972003150443934,-0.0365612935210165,0.901410730613945,"",6.15303665862205,6.18694122522419,6.1347974324704,6.1168855889798,6.10552523872666,6.207557116141,6.11233999203764,6.11838485903157,6.14079905422459,6.08685010414706,6.10020421384702,6.2286739054336
"  TETUR44G00220","TETUR44G00220","TETUR44G00220",-0.216533013373583,0.332759201004533,0.103296530978685,0.799025566371719,-0.319829544352268,0.132258783525873,"",6.39526722053173,6.37989586849312,6.36694978520958,6.29506584672184,6.34723855874011,6.28886557848671,6.33183646155416,6.27087826453004,6.24836765946719,6.28795415056548,6.27561440417792,6.33890796881825
"  TETUR02G13530","TETUR02G13530","TETUR02G13530",0.248436993081059,0.411144859746875,0.354086544771638,0.397494460899334,-0.105649551690579,0.754449264627773,"",5.73311024777409,5.59343054858674,5.64776308344412,5.66889588912528,5.67208615415129,5.69575493325407,5.72634285067288,5.71959075737002,5.60478327047026,5.68491803919538,5.67828035008297,5.61420887560565
"T1KG27","T1KG27","T1KG27",-0.243609971264065,0.491301696713909,-0.0953142651293295,0.886506017782519,-0.148295706134736,0.688626919195515,"",5.47412399193425,5.53804877474306,5.43940355106048,5.43804773402899,5.50557250571289,5.39952597888103,5.37314998144429,5.46890014405888,5.42590340011553,5.41679341546622,5.49435546920863,5.46729395275045
"T1K2Z8","T1K2Z8","T1K2Z8",0.0240745375074202,0.967593927106028,0.574172298826216,NA,-0.550097761318796,0.231771299237995,"",4.85324767365611,4.74455289192666,4.82712285187863,4.74593824795153,4.77357633734877,4.75004884475036,4.78706018579962,4.87078842861135,4.74598443493547,4.79715213843893,4.69572024799679,4.7364575150751
"T1JXP9","T1JXP9","T1JXP9",-0.308654628503335,0.151044104276767,0.00791017330879416,0.988827189095707,-0.316564801812129,0.135273229262559,"",6.27639433781484,6.18103427579981,6.25515512618475,6.21238991066261,6.16749072497568,6.15008559597864,6.17472264211534,6.1719643013041,6.20043005266913,6.12327687929311,6.17260559046605,6.15947084550379
"T1L614","T1L614","T1L614",0.879883508630226,0.0487635628907461,-0.143970781420206,NA,1.02385429005043,0.0188103238458334,"",4.43595434219959,4.39319652417741,4.46679502462979,4.44198347176515,4.52105023090582,4.47800954079462,4.48434919752581,4.49849927517592,4.51662996705617,4.47215232926883,4.57772015940889,4.46469372619094
"T1KTX8","T1KTX8","T1KTX8",-6.80187569539331,2.3945052156834e-08,0,NA,-6.90316236827671,1.46273516430477e-08,"",2.80559800099211,2.76214993483326,2.80470186200905,2.80131735604653,2.68065493105048,2.68089175805196,2.68074941083638,2.68071330193671,2.68042269095793,2.6805140682516,2.6804133220708,2.68060482134757
"T1KUU2","T1KUU2","T1KUU2",-0.138712056854368,0.457502326692245,0.100515694225514,0.749216121951984,-0.239227751079882,0.171072240316739,"",6.88876829369773,6.87511517560633,6.88458730438942,6.89182878488632,6.85336768517833,6.85333154697047,6.77440882384879,6.89431794872851,6.76816724060439,6.8205256138301,6.84013246363229,6.83738247451239
"  TETUR05G04240","TETUR05G04240","TETUR05G04240",0.28355399398167,0.34089408733322,-0.0166883473135815,0.980059281366916,0.300242341295252,0.305500892911862,"",5.61134568937675,5.54731755115167,5.56195037660986,5.59902921294983,5.60273084179214,5.6020185869186,5.58948464886403,5.69324741736738,5.63587192545477,5.62075637484599,5.57550313288556,5.66903117298828
"  TETUR08G03160","TETUR08G03160","TETUR08G03160",0.734497971102525,0.0457738257427487,-0.290280098394071,NA,1.0247780694966,0.00317932547576402,"",4.78618589026821,4.71891376340939,4.78584893295409,4.72202798337535,4.78899303042437,4.84363403211967,4.81267652052052,4.81631580474348,4.86844029783595,4.8460875986682,4.82318461810814,4.85497087116195
"  TETUR37G00590","TETUR37G00590","TETUR37G00590",0.160547807017767,0.642678943836118,0.0802263989367196,0.899053851925737,0.0803214080810473,0.827849320970168,"",5.56639803629109,5.60848572663818,5.58907736285311,5.49959319167913,5.5717436414518,5.58513607934946,5.64402033586725,5.56109812367955,5.55844409719749,5.66423910704147,5.55352258630402,5.53189083330258
"  TETUR03G01380","TETUR03G01380","TETUR03G01380",0.0393626065176965,0.855566438520818,0.130088564688828,0.662290011025195,-0.0907259581711312,0.651052688421951,"",6.83977493699171,6.87900488117569,6.82204078510921,6.87476639390743,6.86754862448679,6.82345037118755,6.88492580737343,6.88436084271964,6.80392517224511,6.89799866319677,6.7782502061627,6.83059652180517
"  TETUR12G00360","TETUR12G00360","TETUR12G00360",0.448161322671549,0.13078318982541,-0.110345980346455,0.838234347778565,0.558507303018004,0.0496537606565511,"",5.35214962491933,5.35438797940003,5.32269316448609,5.35337086151862,5.41919561521683,5.4557216370317,5.38251877736039,5.35164729437484,5.37952065911291,5.44113121156961,5.41375202058698,5.44256435947956
"T1KPJ5","T1KPJ5","T1KPJ5",0.610212398459528,0.23684452347247,0.727184948066395,NA,-0.116972549606867,0.852450340722935,"",4.5123088736193,4.47372094868442,4.47343362458661,4.50271708761409,4.52523845497629,4.63710356052001,4.46492122430356,4.5423709947072,4.41539737114253,4.52025296948489,4.50223860432501,4.48798427018249
"T1KHX0","T1KHX0","T1KHX0",0.537344361546787,0.192357298731315,-0.125654286866824,NA,0.66299864841361,0.0951700404753085,"",4.90863319084186,4.85044639839699,5.00681869524933,4.93065127980982,4.98210389999686,4.99753182203639,5.00565116294388,4.92935799779228,4.98547953254288,5.00351380233558,4.99848041406237,4.98937155402493
"  TETUR26G00950","TETUR26G00950","TETUR26G00950",-6.84109924638102,1.2880669982141e-08,-1.34269685254298,NA,-5.49840239383804,6.4533614952393e-06,"",2.85900930679284,2.87354095260589,2.883619507984,2.86483010465335,2.75427637648411,2.7545259880536,2.75437595710229,2.75433789882061,2.75403159491694,2.75412790732195,2.75402171999479,2.76557082393797
"  TETUR20G02540","TETUR20G02540","TETUR20G02540",0.864386973122065,0.0545439093504465,0.0457265369854291,NA,0.818660436136636,0.0708890513249634,"",4.5080286181697,4.53348867010551,4.58851467877746,4.57424312033108,4.58183706661871,4.56719032670669,4.64017294503567,4.6810669337943,4.59885591910546,4.65350277843987,4.57454534383985,4.62951514046803
"T1KPA0","T1KPA0","T1KPA0",-1.014326646435,0.0119968555864114,-0.121196296244876,NA,-0.893130350190128,0.0268675027318863,"",4.63108492389656,4.67227314978646,4.67173538388274,4.66619231890108,4.53557979148964,4.54575548771664,4.57542823694446,4.61570467655783,4.63340096678335,4.58415484838752,4.55138264894153,4.53463160648238
"  TETUR21G02030","TETUR21G02030","TETUR21G02030",0.700109957550717,0.0562221069253228,0.746996241605651,NA,-0.0468862840549341,0.921435078068618,"",4.8283812056588,4.83363116794844,4.85960443978461,4.81874462614954,4.88072466913988,4.86531065300362,4.96364126073237,4.92572978670918,4.82359197085546,4.87935661390933,4.77352436382032,4.84460766940633
"T1KJ42","T1KJ42","T1KJ42",0.357623397672871,0.41157382794281,-0.621957663333492,NA,0.979581061006364,0.00787338443969832,"",4.66504259200842,4.58830865374307,4.64910976659765,4.5858551442362,4.63208225497042,4.63871935256708,4.66077968947674,4.66465624925539,4.69648079895457,4.69580270077919,4.70506385014836,4.74543334896318
"T1L1P1","T1L1P1","T1L1P1",2.530720944918,8.23586921151565e-05,-0.272825105534666,NA,2.80354605045266,8.8810259816115e-06,"",3.73944209424849,3.71651142717443,3.74057525642962,3.73964517408615,3.78837334821912,3.84171321789722,3.85794707859688,3.7675484795371,3.79913323190767,3.8644913401479,3.84237781635854,3.82861128649696
"T1KDA2","T1KDA2","T1KDA2",0.0301391582204524,0.93917990654233,-0.178441725831395,0.737541718552902,0.208580884051847,0.524727676585728,"",5.63816893670869,5.58221487642269,5.59620153155316,5.57028172071675,5.51161585229272,5.65318540506435,5.59397025973168,5.64187424176701,5.58460780912518,5.6333403843041,5.62256799394412,5.67706351803331
"  TETUR29G00450","TETUR29G00450","TETUR29G00450",-0.463869021710529,0.0697066819058216,-0.424504612377111,0.240216713693225,-0.0393644093334182,0.897729114285691,"",5.67388949604568,5.68874852279074,5.64595464599611,5.71929791145474,5.59102049343043,5.63223042412794,5.62935497276644,5.59385631031042,5.67577795871432,5.72288053524099,5.65424530816369,5.64867828549213
"  TETUR10G01480","TETUR10G01480","TETUR10G01480",0.928931636717847,0.00457062780604203,0.101605458636317,NA,0.82732617808153,0.0130006492916664,"",4.8433200067618,4.81428254966539,4.85301441502622,4.86522154501848,4.95421859640323,4.91158032087425,4.94952956353598,4.90941625596792,4.95996316429131,4.88694846392149,4.91993403552239,4.90977736337933
"JBOY01000008_GENE3435","JBOY01000008_GENE3435","JBOY01000008_GENE3435",0.980282137977645,0.0233851957479445,0.188223840595408,NA,0.792058297382237,0.0760616500873557,"",4.53463613773809,4.58279172722522,4.57690213076569,4.63773679872837,4.65905234289391,4.68830132916123,4.68706301016214,4.61592039311103,4.65913913068497,4.69489414247508,4.61170001151381,4.60756031481888
